Month,Zone Name,Region,Instance Name,Env,Instance Id,State,App Name,TechnicalOwner,Avg CPU (%),Total Hours,Tenancy,Avg Memory Used (%),Avg File System Used (%),Avg Network In (%),Avg Network Out (%),Product,Compute Cost (Month),API Name,Recommendation,Recommended Price,Savings
Sep/20,us-west-2a,Oregon,IRVHFMFND02-DEV,Development,i-ca1c985e,running,HFM,Haihao Li | Karthick K,23.65,715,default,60.32,55.46,0.01,0.01,Windows,537.49,m5.2xlarge,Migrate to r5.xlarge,318.11,230.68
Sep/20,us-east-1a,5.55748E+11,AWVA-PDCCUAPP01,Production,i-026baae7bc314151a,running,Other,Jose Zuniga,16.36,714,default,N/A,N/A,0,0,Windows,536.93,m5.2xlarge,Migrate to r5.xlarge,318.11,230.47
Sep/20,us-west-2a,Oregon,AWOR-PDPDMLDB01,Production,i-0e79195bc55229960,running,PTC Windchill,Mike Lockwood,1.9,715,default,4.06,N/A,0,0.03,Red Hat Enterprise Linux,281.21,r4.2xlarge,Migrate to t4g.medium,68.29,218.78
Sep/20,us-west-2a,Oregon,AWOR-PDDWHAPP01,Production,i-093affe7f8b57d36b,running,Informatica,Stanislav Vohnik,3.14,243,default,4.9,N/A,0.26,0.26,Red Hat Enterprise Linux,95.57,r4.2xlarge,Migrate to t4g.medium,68.29,218.78
Sep/20,us-west-2a,Oregon,AwOr-PdDlTbl11,Production,i-0240d2d2ace781b3f,running,DataLakes.Tableau,Pablo Vivanco,4.3,715,default,N/A,N/A,0,0,Windows,827.97,m5n.4xlarge,Migrate to r5.2xlarge,636.21,208.78
Sep/20,us-west-2b,Oregon,AwOr-PdDlTbl12,Production,i-09cfac794c7ead38a,running,DataLakes.Tableau,Pablo Vivanco,3.22,715,default,N/A,N/A,0,0,Windows,827.97,m5n.4xlarge,Migrate to r5.2xlarge,636.21,208.78
Sep/20,us-west-2c,Oregon,AwOr-PdDlTbl13,Production,i-0b0bc45027e1976f7,running,DataLakes.Tableau,Pablo Vivanco,3.72,713,default,N/A,N/A,0,0,Windows,825.65,m5n.4xlarge,Migrate to r5.2xlarge,636.21,208.78
Sep/20,us-west-2a,Oregon,IRVEAIWEB01-PD,Production,i-7d646065,running,EAI Web Services,Deepak Karir,9.85,713,default,N/A,N/A,0.82,2.96,Windows,272.89,c4.xlarge,Migrate to t3.large,80.84,198.71
Sep/20,us-west-2b,Oregon,IRVTMTWEB02,Production,i-7798206f,running,Other,Haihao Li,6.52,715,default,N/A,N/A,0,0,Windows,273.55,c4.xlarge,Migrate to t3.large,80.84,198.6
Sep/20,us-west-2b,Oregon,irveaiweb02-pd,Production,i-ec9f12f4,running,EAI Web Services,Deepak Karir,10.05,715,default,N/A,N/A,0.82,2.97,Windows,273.55,c4.xlarge,Migrate to t3.large,80.84,198.6
Sep/20,us-west-2b,Oregon,IRVORACLN12,Development,i-02ce088c575c2b54f,stopping,Oracle Clinical,Omid Khosravi,6.79,347,default,N/A,N/A,0.01,0.01,Windows,132.8,c4.xlarge,Migrate to t3.large,80.84,198.49
Sep/20,us-west-2b,Oregon,AWOR-PDORAAPX01,Production,i-01d49c6ad4ab5dfff,running,Other,Haihao Li,5.93,713,default,5.14,N/A,10.82,0.19,Red Hat Enterprise Linux,336.54,m3.2xlarge,Migrate to i3.large,157.59,186.88
Sep/20,ap-southeast-1a,Singapore,SYDSQL01_do not power on,Production,i-08b36c143c4145f29,stopped,"SAP B1, SQL Server",Choon Leng Loh; Terence Koh; Chia Heon Wong,2.69,151,default,N/A,N/A,0,0,Windows,184.66,m4.4xlarge,Migrate to r5.2xlarge,712.09,180.24
Sep/20,us-west-2a,Oregon,AWOR-DEVYFAPP01,Development,i-0d87a7aca716d98fc,running,Other,Loh Choon Leng,0,714,default,2.83,N/A,0,0,Linux/UNIX,187.78,r5.2xlarge,Migrate to t4g.small,12.26,179.73
Sep/20,us-west-2a,Oregon,AWOR-TSUIPORC01,Test,i-0eae96b62907e7fca,running,UIPath,Anjly Khurana,7.39,715,default,21.96,41.64,0.01,0.02,Windows,247,m4.xlarge,Migrate to t3.large,80.84,171.69
Sep/20,us-west-2b,Oregon,irvcmsora02-pd,Production,i-ab5617b3,running,Labeling CMS,Haihao Li,4.87,715,default,9.34,N/A,0.04,0,Linux/UNIX,268.84,r3.2xlarge,Migrate to i3.large,113.82,160.6
Sep/20,ap-southeast-1a,Singapore,PD-PAN-A,Production,i-09d604cafe6447baf,running,Palo Alto Network Firewall,Brandon Wilson /Tomas Caslavsky,2.34,712,default,N/A,N/A,0.02,0,Linux/UNIX,368.1,c4.4xlarge,Migrate to r5.xlarge,221.8,155.49
Sep/20,ap-southeast-1a,Singapore,NP-PAN-A,Test,i-03ebf0a37b9ce0b40,running,Palo Alto Network Firewall,Tomas Caslavsky,1.98,714,default,N/A,N/A,0.03,0.01,Linux/UNIX,369.14,c4.4xlarge,Migrate to r5.xlarge,221.8,155.49
Sep/20,us-west-2a,Oregon,AwOr-DvTibBw01,Development,i-00dff7131183330cf,running,TIBCO,Deepak Karir,5.88,714,default,49.83,N/A,0.08,0.12,Red Hat Enterprise Linux,370.57,m5.4xlarge,Migrate to r5.xlarge,227.64,151.11
Sep/20,us-west-2a,Oregon,IRVSQLDEV02,Development,i-0763dd43d93179d52,running,SQL,Haihao Li | Ryo Miyaki | Alek Slavuk,8.32,714,dedicated,N/A,N/A,0.12,0.14,Windows,464.88,m4.2xlarge,Migrate to r5.xlarge,329.05,149.46
Sep/20,us-west-2a,Oregon,AWORDVARADB01,Development,i-015050057c7898b2d,running,PLM|Aras|ePAC|ReSTS,Vivek Ratnaswamy | Shinod Kumar,11.03,715,dedicated,N/A,N/A,0.03,0.16,Windows,465.47,m4.2xlarge,Migrate to r5.xlarge,329.05,149.39
Sep/20,ap-northeast-1a,Tokyo,AWJP-PDHRSQL01,Production,i-0d87200fc645af40c,running,Other,"Tomoaki Tanida, Alek Slavuk, Haihao Li",6.09,714,dedicated,N/A,N/A,0,0,Windows,319.87,m5.xlarge,Migrate to r5.large,178.02,148.81
Sep/20,us-west-2a,Oregon,AWOR-TSRRRAPP01,Test,i-05522bb8a73c56974,running,Other,Gokul Mohan,0.25,714,default,12.53,N/A,0,0,Red Hat Enterprise Linux,234.69,m4.2xlarge,Migrate to t4g.large,92.81,147.1
Sep/20,us-west-2a,Oregon,IrvBIZFIL01,Production,i-bfac67e0,running,BizTalk,Deepak Karir,5.71,714,default,N/A,N/A,0.01,0.01,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDMESWEB01,Production,i-88975a53,running,MES,David Tower,11.73,714,default,N/A,N/A,0.1,0.09,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDMESWEB04,Production,i-4fed2094,running,MES,David Tower,11.93,714,default,N/A,N/A,0.1,0.08,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-east-1a,5.55748E+11,AWVA-PDSCCMSS01,Production,i-0d489743302917775,running,SCCM,Mike Pettway,5.39,714,default,N/A,N/A,0.05,0.06,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDQLKGEO01,Production,i-016f474c998b2ea66,running,Other,qlikview_support@edwards.com,5.32,714,default,N/A,N/A,0,0,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AwOr-OqTibFil11,OperationalQualification,i-0481f1e314b502154,running,TIBCO,Deepak Karir,10.22,715,default,N/A,N/A,0.07,0.07,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDTOMAPP01,Production,i-05a7a8cd282928536,running,Other,Billal Khan,4.75,715,default,N/A,N/A,0.04,0.12,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,IRVLBLSDL01-PD,Production,i-04d4ffd9b38073763,running,SDL Knowledge Center,Trevor Britton,5.41,714,default,N/A,N/A,0.03,0.03,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,IRVEXCHYB05,Production,i-06f330fb74a298cb9,running,Other,Manoj Kumar,9.54,714,default,N/A,N/A,0.09,0.06,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMWEB03,Production,i-70356a68,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,5.95,714,default,N/A,N/A,0.16,0.11,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMWEB04,Production,i-71356a69,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,5.02,713,default,N/A,N/A,0.05,0.01,Windows,445.93,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMWEB05,Production,i-72356a6a,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,4.92,714,default,N/A,N/A,0,0,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMWEB01,Production,i-6c356a74,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,5.38,714,default,N/A,N/A,0.23,0.18,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMWEB02,Production,i-6d356a75,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,5.59,714,default,N/A,N/A,0.17,0.11,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMTRA01,Production,i-88530c90,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,11.85,714,default,N/A,N/A,0.16,4.81,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMTRA02,Production,i-89530c91,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,6.73,714,default,N/A,N/A,0.01,0.01,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWORPDPLMAPP05,Production,i-46732c5e,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,6.3,714,default,N/A,N/A,0.04,0.03,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDMESCIO01,Production,i-06e2f4e8bfba017de,running,MES,David Tower,9.79,713,default,N/A,N/A,0.01,0.02,Windows,445.93,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2a,Oregon,AWOR-PDMESWEB05,Production,i-06ca8d2398c0a9f3d,running,MES,David Tower,11.82,715,default,N/A,N/A,0.09,0.08,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.35
Sep/20,us-west-2b,Oregon,AWOR-PDMESWEB02,Production,i-4528cbea,running,MES,David Tower,11.4,715,default,N/A,N/A,0.09,0.08,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-PDSCCMSS01,Production,i-08c4455fb37731bb3,running,SCCM,Mike Pettway,6.33,715,default,N/A,N/A,0.08,1.46,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,IRVGFRAPP01,Production,i-0a2d2812,running,Other,Michael Liang,8.07,715,default,N/A,N/A,0.11,0.01,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AwOr-PdTibFil11,Production,i-ad7d9976,running,TIBCO,Deepak Karir,12.33,715,default,N/A,N/A,0.1,0.09,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-PDSPOAPP01,Production,i-e0cba974,running,Sharegate,Joy Muehlenbein,4.02,715,default,N/A,N/A,0.01,0.01,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-PDSPOAPP02,Production,i-7cccaee8,running,Sharegate,Joy Muehlenbein,3.78,715,default,N/A,N/A,0,0,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2b,Oregon,AWOR-PDMESWEB03,Production,i-09993bb988e094a17,running,MES,David Tower,11.34,715,default,N/A,N/A,0.09,0.08,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2b,Oregon,AWOR-PDMOVAPP01,Test,i-0050effd488105c93,running,MOVEit,Deepak Karir,13.12,715,default,N/A,N/A,0.59,0.66,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2b,Oregon,AWOR-PDMOVXFR01,Production,i-0eda7988c9a70e4ac,running,MOVEit,Deepak Karir,4.67,715,default,N/A,N/A,0,0.01,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2b,Oregon,IRVEXCHYB04,Production,i-05c03e57fbcabf18c,running,Other,Manoj Kumar,9.12,714,default,N/A,N/A,0.08,0.06,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,IRVPLMISE02-PD,Production,i-039bccf450e68d08e,running,Ignite Portal,Louis Stellflug,6.28,714,default,N/A,N/A,0.01,0.02,Windows,446.49,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,IRVHVTOPS01,Production,i-0c8d18df240c07507,running,Qlik NPrinting,Dan Creed,6.35,715,default,N/A,N/A,0.08,0.01,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-PDSECSEM01,Production,i-037db1692a24e0723,running,Symantec EndPoint Management Server,Chris Dirricq,8.1,715,default,N/A,N/A,0.22,1.26,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-DVSQLDB02,Development,i-0cb56ebe50cbf8e0c,running,SQL,Haihao Li | Alek Slavuk,4.72,715,default,N/A,N/A,0.02,0.29,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-DVQDAAPP01,Development,i-0fda191b5a251854f,running,Other,Justin Wu,11.53,715,default,N/A,N/A,1.7,0.2,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWORTRPLMAPP01,Training,i-0078319493774b9bb,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,8.88,715,default,N/A,N/A,0.02,0.02,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2b,Oregon,AWOR-PDMESWEB06,Production,i-0c006020166eea394,running,MES,David Tower,12.5,715,default,N/A,N/A,0.09,0.08,Windows,447.06,m4.2xlarge,Migrate to t2.2xlarge,316.06,143.28
Sep/20,us-west-2a,Oregon,AWOR-PDWEFAPP01,Production,i-03f72d55eae8b8747,running,Other,Adam Goodman|Don Winter|Reut Abarbanel,46.55,715,default,N/A,N/A,2.95,2.19,Windows,447.06,m4.2xlarge,Migrate to r5.xlarge,318.11,141.31
Sep/20,us-west-2a,Oregon,IrvineNT60,Production,i-6c65c7f8,running,JDE,Narender Reddy,39.2,712,default,N/A,N/A,0.6,1.11,Windows,445.36,m4.2xlarge,Migrate to r5.xlarge,318.11,141.31
Sep/20,us-west-2a,Oregon,AWOROQPLMAPP01,OperationalQualification,i-d92075c1,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,18.04,715,default,N/A,N/A,0.24,0.03,Windows,447.06,m4.2xlarge,Migrate to r5.xlarge,318.11,141.31
Sep/20,us-west-2a,Oregon,AWOR-PDWPLAPP01,Production,i-0fe211f5026d00d1b,running,WIP Labeling,Usama Muzaffar,26.97,715,default,N/A,N/A,0.19,0.09,Windows,447.06,m4.2xlarge,Migrate to r5.xlarge,318.11,141.24
Sep/20,us-east-1a,5.55748E+11,AWVA-PDSHAPP01,Production,i-07719b28dbacd0784,running,Other,Gregorio De La Cruz,17.22,714,default,N/A,N/A,0,0,Windows,446.49,m4.2xlarge,Migrate to r5.xlarge,318.11,141.24
Sep/20,us-west-2a,Oregon,AWORTSPLMAPP01,Test,i-88e04d1c,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,17.32,715,default,N/A,N/A,0.24,0.03,Windows,447.06,m4.2xlarge,Migrate to r5.xlarge,318.11,141.24
Sep/20,us-west-2a,Oregon,AWOR-DVQLKAPP02,Development,i-0b65a6ee384204b48,running,Qlikview,qlikview_support@edwards.com,8.05,656,default,N/A,N/A,0.55,0.06,Windows,407.59,m4.2xlarge,Migrate to t2.2xlarge,316.06,140.55
Sep/20,us-west-2a,Oregon,AWOR-DVATAAPP01,Development,i-03685fcc958ed6c29,stopped,Other,Stanislav Vohnik,4.19,147,default,19.35,N/A,0.02,0,Red Hat Enterprise Linux,46.22,t2.2xlarge,Migrate to t4g.large,92.81,136.66
Sep/20,us-west-2a,Oregon,AWOR-PDRAPP01,Production,i-0626219feb1a0800f,running,Other,Karina Rios,0.2,713,default,N/A,N/A,0,0,Red Hat Enterprise Linux,136.18,r5.xlarge,Terminate instance,No Data,127.02
Sep/20,eu-central-1a,Frankfurt,AWFR-PDAMDC20,Production,i-0775353a12197612b,running,Active Directory,Michael Lee,16.23,714,default,N/A,N/A,0.01,0.06,Windows,295.6,m5.xlarge,Migrate to r5.large,178.02,124
Sep/20,eu-central-1a,Frankfurt,AWFR-PDCCRAPP01,Production,i-0b3c641be42f2884f,running,CCure Door Access Application Server,"Kelly Anderson, Alexi Bakas",7.11,714,default,N/A,N/A,0,0,Windows,295.6,m5.xlarge,Migrate to r5.large,178.02,124
Sep/20,eu-central-1a,Frankfurt,AWFR-PDCCRDB01,Production,i-0023dd5d7c20e338a,running,CCure Door Access Application Database Server,"Kelly Anderson, Alexi Bakas",6.31,714,default,N/A,N/A,0,0,Windows,295.6,m5.xlarge,Migrate to r5.large,178.02,124
Sep/20,us-west-2a,Oregon,AWORINPLMFIL01,Integration,i-9e6d5386,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,8.03,169,default,N/A,N/A,0.01,0.01,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IrvBpcTs01-Pd,Production,i-c88b33d0,running,Everest,Pablo Vivanco,7.37,714,default,N/A,N/A,0.01,0,Windows,273.77,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOR-PDCCRDB02,Production,i-0799387fa39124c32,running,CCURE,"Kelly Anderson, Alexi Bakas  (Global_corporate_security@edwards.com)",9.27,713,default,N/A,N/A,0.01,0.05,Windows,273.59,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORPDARAAPP02,Production,i-0b8eb1add5396f582,running,PLM|Aras|ePAC|ReSTS,Vivek Ratnaswamy | Shinod Kumar,8.39,714,default,N/A,N/A,0.02,0.03,Windows,273.87,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOR-DVLABAPP02,Development,i-09bf29a9bbf342227,running,LIMS,Olga Goren,36.39,715,default,N/A,N/A,0,0.01,Windows,274.1,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORINPLMAPP04,Integration,i-2c8d4a83,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,9.71,169,default,N/A,N/A,0,0,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORINPLMWEB04,Integration,i-a394530c,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,3.98,173,default,N/A,N/A,0,0,Windows,66.43,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2a,Oregon,IRVBPCAPP02-TST,Test,i-be18d82a,stopped,Everest,Pablo Vivanco,8.03,169,default,N/A,N/A,0.01,0.01,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IRVHFMREP02,Production,i-0e0377c376d964b01,running,HFM,Antoinette Hunter,10.21,713,default,N/A,N/A,0.01,0.01,Windows,273.55,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOR-PDUIPORC02,Production,i-02a2d4d32d595e849,running,UIPath,Anjly Khurana,6.97,713,default,N/A,N/A,0,0,Windows,273.49,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORTSPLMAPP02,Test,i-57ee3ac2,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,7.59,712,default,N/A,N/A,0,0,Windows,273.11,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOR-PDOLAPDB01 - original DR testing,Production,i-0a6617ed71aec7ad9,stopped,MS SQL Server / SSAS OLAP DB & Builder,"Stanislav Vohnik,  Jaroslav Minha",11.93,471,default,N/A,N/A,0.32,0.18,Windows,180.86,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORTRPLMAPP02,Training,i-c612c653,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,8.36,169,default,N/A,N/A,0,0,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORTRPLMWEB02,Training,i-521ecac7,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,9.35,169,default,N/A,N/A,0,0,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IRVADFSPOL2-PRD,Production,i-e2c5a6fa,running,ADFS,Michael Lee,11.88,714,default,N/A,N/A,0.03,0.15,Windows,273.77,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IRVMFA02,Production,i-41c5a659,running,Other,Michael Lee,6,713,default,N/A,N/A,0.35,0.01,Windows,273.49,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,awor-tsvgsapp01,QA,i-08533810,stopped,ValGenesis,Karla Furuta,7.22,223,default,N/A,N/A,0.01,0.01,Windows,85.53,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IRVBIZDEV02,Development,i-4a2d8cdf,running,BizTalk,Deepak Karir,18.37,714,default,N/A,N/A,0,0,Windows,273.77,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2a,Oregon,AWOROQPLMWEB03,OperationalQualification,i-a6590cbe,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,29.92,169,default,N/A,N/A,0,0.01,Windows,64.9,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IrvbizPY04,Test,i-0f42991aa258ae95e,running,BizTalk,Deepak Karir,13.55,713,default,N/A,N/A,0.07,0.09,Windows,273.49,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWORDVARAAPP02,Production,i-053c5731232ed3815,running,Other,Vivek Ratnaswamy | Shinod Kumar,7.61,713,default,N/A,N/A,0.01,0.01,Windows,273.59,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOROQPLMAPP04,OperationalQualification,i-f606dbee,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,5.37,176,default,N/A,N/A,0,0,Windows,67.58,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,AWOROQPLMWEB04,OperationalQualification,i-bb33eea3,stopped,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,9.49,170,default,N/A,N/A,0,0,Windows,65.28,m4.xlarge,Migrate to r5.large,159.05,121.18
Sep/20,us-west-2b,Oregon,IrvBpcApp02-Pd,Production,i-8cd26a94,running,Everest,Pablo Vivanco,7.71,714,default,N/A,N/A,0.01,0.01,Windows,273.77,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWOR-PDHRAPP01,Production,i-062e130b6a4695fa1,running,Other,Glen Arroyo,5.5,715,default,N/A,N/A,0,0,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWOR-PDRFXAPP01,Production,i-09da7c118d76c3896,running,Other,Manoj Kumar | Sylvia Nguyen,11.95,715,default,N/A,N/A,0.02,0.02,Windows,274.16,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,USIR-PDARCPRT02,Production,i-8c43d694,running,Other,Jonathan Hazzard,8.69,715,default,N/A,N/A,0.1,0.1,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWPJDEWL08,Production,i-df452970,running,JDE,Narender Reddy,15.16,715,default,N/A,N/A,0.12,0.16,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWPJDEWL13,Production,i-5f462af0,running,JDE,Narender Reddy,16.37,715,default,N/A,N/A,0.13,0.17,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,awor-testlab02,Test,i-0fb712e6a167b6194,running,Other,Olga,5.92,715,default,N/A,N/A,0,0,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWORTSPLMWEB02,Test,i-cdeb3f58,running,PLM|Teamcenter|Ignite,Vivek Ratnaswamy | Rajesh Pudota,7.67,714,default,N/A,N/A,0,0,Windows,273.77,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,AWOR-PDGFC01,Production,i-0f29b05e87167650f,running,Other,Victor Fernandez,6.34,715,default,N/A,N/A,0.01,0.01,Windows,274.06,m4.xlarge,Migrate to r5.large,159.05,121.07
Sep/20,us-west-2b,Oregon,IrvBizOQ04,OperationalQualification,i-0ea685a3d874c27b1,running,BizTalk,Deepak Karir,10.54,600,default,N/A,N/A,0.03,0.05,Windows,229.9,m4.xlarge,Migrate to r5.large,159.05,121.05
Sep/20,us-west-2b,Oregon,Irvine819,Production,i-06a1a62e1a5aa2be4,running,RFSmart,Usama Muzaffar,9.21,580,default,N/A,N/A,0.01,0.01,Windows,222.22,m4.xlarge,Migrate to r5.large,159.05,121.04
Sep/20,us-west-2b,Oregon,IRVBIZDEV04,Development,i-f3349566,stopped,BizTalk,Deepak Karir,7.79,395,default,N/A,N/A,0.01,0.01,Windows,151.48,m4.xlarge,Migrate to r5.large,159.05,120.98
